,index,id,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,target
64,1106,1106,1.133659229,1.115927834,0.385398879,-1.928308006,0.771372624,1.737883685,-1.988094728,-1.222173536,0.482458891,-1.897710085,-1.207675858,0.427799187,24.97411983,10.7225892,-21.40198785,49.83097268,41.12411746,2.450697806,1.080613348,2.084862667,0.804934093,0.708651175,2.566371934,1.122618144,1.862481108,1.682960191,2.545100382,1.2834729,1.529876593,1.330749153,2.519941795,1.15856751,0.059491521
65,4881,4881,0.976872688,-1.505262216,-1.666034802,-0.487091709,0.11869357,0.997750648,-2.076346745,-2.335372549,1.262679658,1.357499238,0.8946899,2.046471167,-26.63999471,-6.319874979,-51.54873004,-46.19837555,-25.2371474,0.277838476,1.51095155,2.602002229,1.480291386,2.653554498,2.036849607,1.713667252,2.010055492,2.410165416,1.735986079,1.427045192,1.97800025,1.95978632,0.123736304,2.367609165,0.154096195
66,6821,6821,2.364375865,0.331311933,-0.760674393,2.224935129,-0.67175007,0.494349381,-0.572580485,-0.20766379,0.01062714,-2.375908917,0.578956039,2.315404897,-46.7249226,52.41662963,-47.13723866,-32.28203715,42.65036926,2.463237139,0.289774841,3.054399742,1.360140744,0.679013235,1.324230784,2.970559446,0.318097418,1.638648712,1.343185004,0.454777198,1.53997216,2.18492083,2.374271914,2.706244591,1.252802655
67,5597,5597,-2.004889904,0.627809504,-1.261411098,0.655268383,0.645679138,1.096381858,-2.653327828,2.90054727,-0.860649526,0.703926331,-0.02280011,0.211247632,64.35988589,-53.68590402,33.76326619,3.28280026,-24.06186441,0.023486386,0.922330487,0.78149565,0.968652618,1.074469544,0.766967142,1.585685265,1.282365608,0.607891774,0.81125071,0.240488845,2.734254488,0.655967016,1.556775459,1.977133587,0.303914797
68,2228,2228,1.471238685,-0.44678071,-1.117483524,-1.176844821,0.195302374,1.605406004,-1.19010893,-1.097482062,2.585550618,1.574702475,1.619617542,1.022148515,-68.07017505,-74.36227157,-10.18057015,6.410210403,51.35154912,0.460816965,2.952430911,1.552445426,1.333108586,1.047032866,1.993139893,1.556887771,2.343799788,1.895696968,2.154730804,2.453402017,1.783143412,3.122490625,1.469462379,2.172543645,0.573642088
69,4485,4485,-1.303960468,-2.705454455,-1.39326949,-1.228080003,1.131601586,1.60469433,0.242708636,1.641946406,-0.913225918,-0.424343515,1.185581309,1.055364011,57.50885992,34.04853457,-8.261842724,61.33744287,-10.97037952,2.954083017,1.148986919,-0.276820193,2.025064876,1.282186582,0.794276859,3.107954991,0.98251574,1.141446438,0.731313334,1.904781644,1.891535446,1.734239484,2.861209264,0.642341943,-0.189570355
70,307,307,-0.607430696,2.44522048,-1.379157091,2.491595956,0.123254898,2.070212263,0.887020799,-0.747184126,0.517331884,-2.074318506,2.359828766,1.172169232,21.56103203,-37.13412389,43.07466074,-37.09896522,75.02614646,0.253752821,2.05952113,2.245307992,2.414181685,1.622753751,1.435653582,2.58461225,1.078206554,0.943551079,1.697761815,-0.04578509,2.951089192,1.718242271,1.566599809,2.286813264,0.515741988
71,2589,2589,0.981973632,-0.761544702,-0.352323262,-1.956348481,2.032516995,1.176130837,-0.6914813,-0.644706886,-0.120789426,-1.995265403,0.404876205,-1.2862956,-26.99246092,-54.58153191,-21.91902543,38.1095157,23.1921615,0.436740487,1.29382805,1.899628163,3.377718082,1.207444195,1.889070457,1.833641251,3.334559873,2.515370032,1.837821979,1.396422053,1.84747928,2.343039553,0.045537983,2.261973376,0.31065072
72,3219,3219,2.791771109,2.226772529,1.287430588,0.395904922,0.07658475,1.669904777,1.412203255,-1.261138713,-2.000827191,0.792353973,1.92410096,0.745800916,-54.5878212,-61.76799089,-4.090651501,-52.61412025,59.2961389,2.073785653,1.157681272,1.068446697,0.281056288,1.063135096,1.016088675,1.013981759,1.735166095,2.605780093,2.461645152,2.237812469,1.84716033,0.928670877,2.410811344,2.934671245,0.274279027
73,1839,1839,-2.799449004,0.147837109,-2.491996477,-1.946609537,1.469722466,-1.085079642,-1.686431284,1.478133625,1.653836094,-1.643572844,1.928954229,-0.338980563,-13.47067634,24.29443101,65.47231357,-8.754298621,70.74162519,2.436389351,2.072215619,0.529706275,2.645755554,0.658297091,1.191836126,0.68884623,2.461488578,0.617754015,1.595306447,2.180942877,0.593017587,2.821502271,1.53036031,2.127846634,0.77553771
74,2048,2048,-1.072112735,1.33514483,-2.134340686,-1.952253181,1.619154998,-1.55773347,-0.176571943,-1.604498996,0.305731452,-1.519969512,0.068404993,-0.621930529,-25.14666754,-41.55399772,35.43982425,70.73850313,-63.40044879,1.48793168,1.792831966,2.470275322,3.690997566,0.607877252,1.94975592,0.867307104,1.68716566,1.406879452,0.87125701,1.761439261,3.412466348,1.212947159,2.975491412,0.263052526,-0.581670091
75,4326,4326,-0.847007349,-1.327118119,0.212963079,0.838528929,-1.453066455,-0.847355307,-1.815476161,0.15375394,-0.305260229,-1.595375053,1.122962904,-1.138862547,6.793719755,9.019790012,61.82723512,25.55869171,-53.75303487,1.738893495,0.802103736,-0.063126463,1.780563731,0.281125473,2.588038395,1.254303516,0.074127447,1.193272784,0.977775537,1.06506658,1.322951195,2.799264711,0.858700458,1.283300585,0.744655536
76,3330,3330,0.5966556,-0.428084373,-0.089549634,1.811587937,-0.887539708,-1.12241287,2.084388721,0.609725941,0.579104332,1.312572761,2.285678122,0.01905617,-73.17264383,37.09546961,-18.88924314,-26.9787915,-62.43892794,1.25729033,1.893668342,-0.290325385,1.794201279,0.943241041,2.169175503,0.871831081,2.175676517,2.158648598,0.26711205,0.808734503,0.341740481,1.509028334,1.890732996,4.068475082,-0.507430869
77,5449,5449,-0.797190092,1.699152574,1.121970723,-2.203509591,-1.780303095,-0.133426092,2.299375371,-0.657731545,0.594821488,1.155006031,1.337063609,-0.573710798,33.92243787,-29.27891451,-70.19596562,-42.25963431,-18.74461441,3.031036607,2.355940534,0.982314376,2.417170928,2.361796888,2.637434597,1.272984806,0.794615006,2.855104861,2.405207021,2.637866144,0.972043583,1.194255418,2.794447872,0.241595935,-0.383830293
78,3145,3145,1.555208269,1.703635306,-2.478639838,-0.241582323,0.329740806,-1.64199873,1.67590912,-0.917152682,0.073237214,-2.180212713,-1.929770341,-1.716083529,-53.05674283,-40.32995422,60.65903929,62.2550655,11.19160581,1.670219441,1.440843686,2.266715792,0.818188287,0.99366495,1.139719457,0.856477497,2.504428768,0.943807271,1.425481345,1.773100722,0.15157119,2.716480905,2.60088498,2.317226915,0.929172537
79,7346,7346,-0.211482014,0.747404049,-0.514901898,1.947623095,-0.261201476,-1.421493449,-0.824489386,0.430078651,0.473630128,0.338045765,0.497843003,-0.436306104,30.89216698,40.52169517,-17.07859057,39.41666134,-2.906774142,1.796638745,0.662607838,1.790782614,0.535873854,1.893054122,3.073935444,0.793995451,2.513123606,0.374921414,1.249566093,3.573150829,0.356904653,0.226985921,0.361127019,1.743832813,0.058366885
80,1348,1348,-1.323270329,1.285870009,-1.884299869,0.433027372,3.220329668,0.649381663,0.98301388,3.198003655,2.031723866,0.375546541,0.97214899,0.044640507,-40.07982656,73.42596202,-25.07604223,14.36868695,57.02320819,0.827280357,1.310274319,0.790886698,2.464143784,2.404201474,2.951162598,0.462403309,2.576685103,2.467055564,3.125701774,0.058283914,1.380599602,2.723322372,1.092378145,0.742912989,0.541240681
81,2319,2319,-1.707559348,-0.923897291,0.21164663,0.697426608,0.892780582,0.422512195,2.380037898,0.675829758,2.194254526,0.288563747,-1.217150752,0.718000601,24.52869027,-32.65435051,-0.477559533,11.43808269,-65.37120179,2.5489737,2.455465174,1.424838831,2.754381329,1.119316771,2.615649952,1.977496896,1.578644373,1.275001538,0.497693869,1.51940056,1.113150236,1.122755335,2.257878835,2.547411493,-0.024456987
82,7387,7387,0.545355908,-0.302876367,-0.619193942,1.47942529,-0.333991818,0.285601349,1.643311379,-1.469824669,1.070373772,-1.567026517,-1.746835848,2.670211207,7.643957575,-8.430149765,32.9354774,39.25773198,-13.20922128,0.601493777,1.207166606,2.027613251,1.800591315,2.969986186,1.279404185,2.027138677,2.532294896,0.548320519,2.789433117,0.893803481,1.911455102,3.425056877,1.856728322,0.986111815,-0.556813481
83,2447,2447,-1.837435257,-0.71567565,3.020606073,1.354860416,-0.567050731,1.059852976,-0.383775282,-0.560133246,1.647632927,-0.01548534,-1.0443918,1.347898464,-2.833500122,-26.75087451,-54.9693232,50.14443073,-73.73713797,1.802360706,0.784404782,1.945365108,1.059492114,2.152550657,0.790803216,0.601171149,1.148210815,0.854377267,1.696172186,0.934571209,2.244418413,0.816111761,0.974421137,-0.202229688,-0.101893539
84,2382,2382,3.120165199,1.773450753,-0.201579752,-0.579412181,2.476983592,-0.817760412,-1.22596483,-0.241213765,-1.784070266,-0.172514486,0.562054377,-1.877304198,-50.67834151,40.76622905,-42.33714545,31.07661833,-65.89036947,2.895446535,0.606728158,3.863855742,1.764404323,2.357095606,1.424991086,1.635426671,1.730021475,2.668879267,2.259780592,0.148560766,1.180155723,1.253625832,2.729698209,1.679087287,0.420727217
85,3787,3787,1.384218977,-0.04614394,1.226694024,-0.521696971,0.883662207,1.247239541,-0.517071218,0.065242518,-0.880953842,2.691024136,-1.304180706,-2.368380815,48.5143651,-21.95023705,47.64401918,-60.64532216,-5.7507256,1.275719887,1.561115315,0.60312219,1.028495559,1.676869866,1.27724437,3.240859878,2.736689291,1.924994356,1.629802242,3.19482143,1.410773434,1.009169766,0.817899269,2.644641247,0.212456162
86,5780,5780,0.649876551,1.461102071,-0.521449634,1.436500904,-1.44928949,-0.17946556,2.846671449,1.38380137,-1.622020791,2.022946795,1.024392237,1.428685508,56.85686066,22.68946458,36.96489051,5.907192509,3.061084708,1.704278327,1.081118597,1.709173235,0.496057508,3.00917591,0.474871299,2.051334682,1.354896412,1.935244535,1.133896179,0.956246667,1.791910455,1.80920858,1.668959445,1.760079148,0.213358683
87,4462,4462,-0.10342618,-1.400310196,0.571764513,-1.162761286,-2.28931599,0.02588337,-1.877729185,-0.255497205,-0.644429212,-2.143128809,-1.579749444,-0.34428125,-43.1980795,31.98220165,-27.31149284,0.962782804,25.45339972,1.586745046,2.705724355,1.040792873,2.220320674,1.048156375,0.915488249,2.458788051,1.597056836,1.966356986,1.420995551,0.879346788,0.509147072,1.24110906,1.250770795,1.543530828,-0.660845531
88,278,278,-1.153973932,-0.055480867,-1.406920779,0.394524004,-0.277318787,0.861543345,0.90229693,1.350435497,1.413294001,-0.17104435,1.222671005,2.381774607,-4.507617772,-73.6505501,-24.98659023,48.82552076,15.2453945,-0.014714452,2.60548983,2.790214526,1.109798579,2.203298083,2.219457933,3.015887908,1.727912553,0.223060659,0.887122851,0.282604425,2.352981464,2.159732029,1.258710798,1.479026457,0.57164017
89,7040,7040,-1.138059473,-0.095334257,2.077599234,0.593980399,1.481275616,-0.015229141,2.452754343,2.939542148,-0.628381795,0.99081954,2.395065608,2.214676024,14.93330158,-58.92776665,-59.5689881,-42.81600837,-67.1185591,-0.073888194,1.068337736,1.261905848,1.388419793,1.719118285,1.730205704,0.606198893,1.722956442,1.751224442,1.459748688,1.584661728,0.691421857,1.03927328,1.578972599,1.696724094,0.8574247
90,2650,2650,2.552338217,0.28700707,-0.129732757,-0.833292378,0.202979583,1.637391163,0.086549579,1.236649527,1.057926873,-1.377226468,0.661320818,1.35906247,64.30327887,19.57839055,4.233672022,51.4434141,4.861284705,3.157069812,1.628012428,2.374213538,1.42372839,2.050583393,0.953669836,2.179944814,1.630433605,2.070803332,2.366745824,1.489206093,0.795680975,1.815189949,1.198118297,0.675777056,0.775082388
91,6461,6461,0.11975263,1.024256884,1.724945143,-0.912038252,-1.615106665,-0.516467131,-1.890187385,0.24883061,2.707090628,-0.846186344,2.123784128,-1.852528965,54.10138532,32.71211057,54.88165884,43.42245224,43.68848412,2.895181265,-0.072734564,0.425093664,0.398848028,2.238304523,2.055965632,2.021729455,0.32292132,2.618762016,1.025050013,1.561346853,0.512985492,1.084586848,2.530696698,0.300048522,0.319645443
92,946,946,0.371384616,1.945542838,0.084063558,1.563242829,0.965005862,0.464336892,1.372920762,1.414507315,-1.436727937,2.627429554,2.486786096,-0.362632211,66.05491039,28.34407849,73.0046893,10.40870426,-48.72666264,1.416111924,1.590049268,2.420225017,1.280127723,-0.336557049,2.362584053,2.208646129,-0.006278414,3.170434697,1.441398849,2.339343353,1.046468842,0.473156217,3.091768907,2.075210009,0.261951262
93,7168,7168,-1.020558444,0.406826954,-1.321394133,0.391557121,1.983472079,0.927286137,2.51859946,1.243460984,-0.034026536,1.880962541,-1.02686369,-0.857951375,-14.67778211,-66.65416012,38.55308801,-10.04621821,-54.45498426,2.528082921,2.205680114,2.685702588,0.657648529,0.908584363,1.10256305,2.390450697,2.157129762,0.905076046,2.006931551,2.128278776,1.628193528,1.156265793,0.586448496,1.010373752,0.407069823
94,1235,1235,-0.255030936,0.97019531,-1.90732734,0.339033889,1.445849479,1.199720572,0.661714793,-1.201963644,1.071530781,-0.604359921,-1.262619607,1.432842671,-41.22014812,25.35270392,24.6733179,-39.94285821,58.62377583,3.156143806,1.097467354,1.090854881,1.422718835,2.01085296,1.63615303,1.948755174,1.885429259,0.930667152,1.853698099,2.068494502,1.84624396,0.446630419,0.914313597,0.377052925,-0.530071094
95,2607,2607,-0.640064025,-2.657417651,1.484905917,2.190460536,-2.00052411,2.031854261,0.964900719,0.838004835,-0.111457609,1.958681292,-1.469005943,-0.923714178,-35.75824883,9.172327151,1.139883663,18.9495608,-12.20335952,1.655475519,2.175403039,2.041171634,1.70312771,0.167278327,1.969847746,0.741366216,-0.160327777,1.712201636,2.437852182,3.013439314,0.006771576,0.759066951,0.70959799,0.744951113,-0.200698766
96,1980,1980,1.672924934,-1.882862605,1.68724998,-1.765808131,1.487551229,-1.303056548,2.065363178,0.708382334,-1.721336162,0.1494204,0.509700406,2.031950563,-48.22500233,-16.99086169,19.96674421,0.281979346,-35.06936395,2.077537533,2.270655025,1.362544808,2.444221629,0.903914074,3.279036645,1.988569818,1.646142948,1.622109237,1.571616973,2.975770671,2.325571454,1.937296244,0.82550388,2.496367957,-0.516877287
97,4382,4382,-1.41832168,-0.542244904,-2.258592215,-0.737108734,0.626210193,2.145147709,-0.446408235,0.695218417,0.408626181,2.41032829,-0.561134964,1.185835079,-37.00586443,-4.859869547,-52.33861074,-52.14463715,-66.81934366,1.617918271,0.809094494,1.509802632,2.682159585,0.997485648,2.111672804,1.991651223,1.142610067,2.277837429,1.539741054,1.940656236,0.906184984,2.628025837,1.287074225,1.831254554,0.341447242
98,930,930,1.365444207,2.677381651,-0.728677071,1.123799784,2.410301671,1.668014387,0.680220403,1.913264553,0.644564348,-1.597023859,-1.468714886,0.570630887,36.90038505,45.33817391,51.43973101,9.652629937,74.36567737,0.922253692,3.050159133,2.339255152,2.161217571,1.641345559,2.219371811,1.632521987,1.587925783,1.931724495,2.264877815,2.823605557,2.773123002,2.619251076,1.548036436,1.216384288,1.347376692
99,5115,5115,0.662925161,1.740898235,0.177827929,-0.517307871,0.888210908,0.671244589,1.328432411,-0.101249573,1.016434198,-0.276488009,1.413538289,-0.174380329,70.22999108,29.1591052,-71.42388334,-36.40033977,37.84182397,1.954854713,1.384595474,1.202486849,1.71280484,1.231082212,1.241482241,1.960203783,2.149726369,-0.046250402,2.024205778,0.198775151,0.67989156,0.336445178,1.3914834,1.560967852,-0.596766923
100,5103,5103,1.613272647,1.665661841,1.204715476,-0.867612149,-1.401623086,1.930519529,0.892222309,-1.676281668,-1.633657507,0.2051496,-0.312513854,2.716250022,-21.66015385,-16.46373621,-40.13253222,21.64875605,-43.94042356,2.217858272,0.46538604,2.43071251,0.796448611,0.407593524,2.546205092,2.767194912,2.840736735,2.253333601,0.36927627,0.570335388,0.578025118,0.86071498,1.44205541,2.53384115,0.503862488
101,1221,1221,-1.84172958,0.096339318,-0.73052696,-1.782760377,1.93849361,-2.316602388,2.546412997,-0.778197415,-1.137496543,-0.56737506,-1.738577143,1.827739289,-68.0056284,30.34900181,59.55286101,-52.23693208,-55.48031084,1.950313151,1.661853691,1.021200374,0.549011842,2.193316195,0.24438462,0.683286879,2.418569508,1.791424662,0.36453521,0.260717307,2.146138906,2.331759758,1.049106666,0.117246488,-0.308715354
102,5903,5903,1.743645484,-1.556463721,-0.650867482,-0.936622237,1.299075885,0.487497378,-1.819082719,2.42966711,-0.889320191,-1.817781559,-2.033481851,2.653863754,21.46758482,-22.1102792,-40.08300678,-11.300219,73.73173279,0.014840694,2.975714304,1.529465948,1.735746148,2.137297854,0.563895327,1.069029996,2.539425547,1.281807981,0.477902394,1.731708001,3.165531031,1.053426302,1.151253176,1.055025788,0.718227624
103,5666,5666,-1.79723029,1.523351259,1.670107078,-2.452980422,0.660053703,2.376631206,0.37048887,2.068440553,-0.4585102,0.268620486,-2.526120801,-1.781733372,25.64636373,28.02937607,-13.83621492,57.39344056,-71.62481842,2.051984344,0.385670098,0.714637403,1.328420511,1.088491516,-0.123647943,0.371322402,0.65210464,3.277484061,1.110906103,1.515226248,2.133374192,1.41248975,1.283908899,2.140431366,0.605835914
104,2559,2559,2.211151665,1.320733136,0.541005236,-0.971094065,-0.217722288,-0.074162393,-1.102789721,-1.967758182,-1.722584694,1.329788235,1.730309484,2.154286498,7.077748772,-55.30954865,-42.09343946,11.05001884,-38.73425832,2.561245534,1.880797824,2.070695864,1.836157935,0.29029261,2.035207884,1.629251943,0.712516212,0.156463301,1.442225261,2.438644011,1.304437107,2.420521819,1.405395441,2.743239379,-0.19492398
105,7961,7961,2.011629563,3.85916898,2.222543173,-1.880647626,-0.400154215,1.47257002,-0.71121216,-1.8416015,3.093462256,0.311524389,-0.866633948,1.854144517,-8.419889779,26.33287075,33.75196688,19.58464979,58.26088504,1.389745079,0.291097777,1.829614732,0.702031704,2.030692022,2.403413899,0.276910497,0.566856112,1.869548093,1.685518432,2.414749376,-0.366311797,1.884699907,1.432456178,0.658752785,-0.282420682
106,5126,5126,-1.220893534,-1.240775684,2.794370038,0.427453701,1.651643603,0.365964103,-0.158353455,-0.693422396,-0.974342164,-1.359155595,0.218752667,1.279981438,-35.5508429,-22.38437462,39.74733405,-42.01462369,71.6434399,0.941174675,0.529156466,1.586575939,1.339519674,1.420619537,1.503820711,0.996269033,1.314492696,0.845634718,1.780162645,2.388794758,1.418411553,0.32747712,0.949439939,1.043245196,0.582094636
107,5927,5927,1.196311284,-0.786294459,0.883849615,-1.235452762,-3.60486792,-1.562900796,-0.25554425,1.870348526,-0.896441715,1.391199558,-1.228338543,-1.130055431,41.15256072,34.14046479,10.45009092,58.1921159,-56.00116608,1.969758863,1.664080278,0.178014274,2.280588137,1.332404628,-0.020267716,2.054169771,2.120340991,1.784916429,2.370529987,1.026601214,2.538355212,1.560001434,1.036691464,0.654456573,-0.624252308
108,4905,4905,0.236718619,1.303707481,2.072646175,0.295166597,0.969669571,1.495556037,1.713876395,-1.957739683,0.594065214,-0.547515746,1.019807145,1.573057249,-18.75036412,44.58682732,-56.03654776,34.34574825,-8.711042733,1.431742773,2.341941624,1.869478353,1.646991515,1.90162967,3.999882649,1.635153017,0.783725291,1.142996281,2.3162668,1.31015355,1.180052086,1.254676205,3.18936045,2.751095081,-0.3916734
